sender,receiver,receiver_2,event_day,rec_pub_day,rec_pub_year,rec_pub_day_2,rec_pub_year_2,lag,lag_2,jac_sim,jac_sim_2,cumu_cit_rec,cumu_cit_rec_2,rec_outd,rec_outd_2,tfe,tfe_2,sim,sim_2
8272373,5769066,6271597,13417,8209,1998,9350,2001,5208,4067,1.0,0.0,64,7.0,15,16,98,371.0,0.5600773096084595,0.08421112596988678
8274954,6356538,6654023,13417,9567,2002,10190,2003,3850,3227,0.0,0.0,43,3.0,22,2,42,875.0,0.3872143626213074,0.2613842487335205
8275660,7720351,4513507,13417,12556,2010,3407,1985,861,10010,0.5,0.0,3,13.0,1,4,7,735.0,0.2726598381996155,0.13666874170303345
8274037,6836212,5345067,13417,10589,2004,6823,1994,2828,6594,0.0,0.0,25,16.0,7,6,21,189.0,0.40045180916786194,0.262792706489563
8273061,4931816,4053840,13417,5269,1990,649,1977,8148,12768,0.0,0.0,12,9.0,1,1,21,2968.0,0.3843201696872711,0.2638743221759796
8273330,5000888,6578907,13417,5556,1991,10029,2003,7861,3388,0.5,0.0,16,2.0,5,10,140,1785.0,0.34436577558517456,0.0996643677353859
8272645,5909882,6531828,13417,8559,1999,9931,2003,4858,3486,1.0,0.0,8,9.0,4,8,448,301.0,0.4945017993450165,0.06845059990882874
8273451,7687143,6617409,13417,12507,2010,10113,2003,910,3304,0.0,0.0,13,2.0,156,2,14,770.0,0.9451270699501038,0.36137115955352783
8280229,5805763,5454382,13424,8286,1998,7215,1995,5138,6209,1.0,0.0,209,5.0,25,6,14,1834.0,0.30286872386932373,0.06910808384418488
8280517,6625493,4389577,13424,10127,2003,2728,1983,3297,10696,1.0,0.0,44,3.0,11,3,42,140.0,0.45326197147369385,0.2079589068889618
8276717,6296085,4810928,13424,9406,2001,4814,1989,4018,8610,1.0,0.0,6,2.0,1,2,1603,7658.0,0.6735974550247192,0.30173078179359436
8279583,5729428,5470001,13424,8111,1998,7271,1995,5313,6153,1.0,0.0,94,6.0,3,8,7,1176.0,0.4953288733959198,0.20215703547000885
8278167,6180496,7564913,13424,9161,2001,12255,2009,4263,1169,1.0,0.0,76,2.0,1,9,49,210.0,0.4069836437702179,0.27025139331817627
8278194,6071795,4310036,13424,8923,2000,2203,1982,4501,11221,1.0,0.0,218,17.0,9,3,0,308.0,0.4228116273880005,0.22251813113689423
8284017,6426268,7957162,13431,9707,2002,12941,2011,3724,490,1.0,0.0,12,5.0,10,11,49,126.0,0.49701932072639465,0.09094328433275223
8284336,6912018,4663391,13431,10771,2005,4142,1987,2660,9289,0.5,0.0,19,5.0,9,3,28,3682.0,0.30030909180641174,0.09136715531349182
8282972,4564450,4820261,13431,3666,1986,4849,1989,9765,8582,0.0,0.0,14,25.0,5,3,1771,7.0,0.25713664293289185,0.14058122038841248
8286058,7979782,6820244,13431,12976,2011,10547,2004,455,2884,1.0,0.0,1,5.0,2,6,455,322.0,0.5402137637138367,0.20917440950870514
8281572,5552128,7551427,13431,7551,1996,12227,2009,5880,1204,0.0,0.0,24,4.0,14,7,28,56.0,0.3654133081436157,0.24263113737106323
8282577,5976085,7993905,13431,8706,1999,13004,2011,4725,427,1.0,0.0,163,1.0,24,60,0,427.0,0.6222960948944092,0.3928253650665283
8282472,6012983,4897184,13431,8776,2000,5143,1990,4655,8288,1.0,0.0,297,38.0,11,4,7,812.0,0.5339893102645874,0.19232580065727234
8285398,5797967,4110761,13431,8272,1998,971,1978,5159,12460,1.0,0.0,71,7.0,35,2,35,3682.0,-0.004419798497110605,0.26773300766944885
8282660,6979344,5555036,13431,10953,2005,7558,1996,2478,5873,1.0,0.0,41,8.0,31,3,28,49.0,0.39214789867401123,0.08742113411426544
8285149,7245379,4648167,13431,11520,2007,4086,1987,1911,9345,0.0,0.0,6,6.0,4,2,21,2128.0,0.40534788370132446,0.21547867357730865
8282577,6944486,4538581,13431,10848,2005,3533,1985,2583,9898,1.0,0.0,69,4.0,38,1,0,1680.0,0.40479743480682373,0.087712362408638
8287539,4262665,7209422,13438,1937,1981,11436,2007,11501,2002,1.0,0.0,60,2.0,2,3,0,854.0,0.5552689433097839,0.2959692180156708
8288663,5517758,4209302,13438,7446,1996,1636,1980,5992,11802,0.0,0.0,41,37.0,6,1,14,63.0,0.5488362312316895,0.04283180832862854
8290140,6810116,7416151,13438,10526,2004,11926,2008,2912,1512,1.0,0.0,21,3.0,6,1,91,630.0,0.49910980463027954,0.16483017802238464
8288711,6439755,6934446,13438,9735,2002,10827,2005,3703,2611,0.0,0.0,74,2.0,6,10,7,343.0,0.6107797026634216,0.1590641438961029
8287538,6096040,5083400,13438,8979,2000,5871,1992,4459,7567,1.0,0.0,92,4.0,6,2,56,343.0,0.5382237434387207,0.2977132797241211
8287677,4663220,5223414,13438,4142,1987,6389,1993,9296,7049,0.0,0.0,733,36.0,14,4,0,63.0,0.4835071265697479,0.07113034278154373
8290632,7455114,5188026,13438,12017,2008,6263,1993,1421,7175,0.0,0.0,2,12.0,35,13,623,210.0,0.28569501638412476,0.20249852538108826
8287539,6197031,4263714,13438,9196,2001,1944,1981,4242,11494,1.0,0.0,11,6.0,8,1,21,14.0,0.4064234793186188,0.245463028550148
8288103,5545531,6919562,13438,7530,1996,10792,2005,5908,2646,1.0,0.0,267,14.0,6,1,14,182.0,0.5318619012832642,0.07314516603946686
8286980,6869090,4943624,13438,10673,2005,5318,1990,2765,8120,0.0,0.0,10,12.0,12,1,581,70.0,0.5811919569969177,0.24348898231983185
8293004,7351280,5227083,13445,11779,2008,6403,1993,1666,7042,1.0,0.0,3,3.0,4,8,966,3360.0,0.7114189267158508,-0.05442662537097931
8293663,5790092,4006014,13445,8251,1998,397,1977,5194,13048,0.0,0.0,55,5.0,1,1,49,6790.0,0.3796117603778839,0.05727042630314827
8293367,5879713,5405272,13445,8468,1999,7040,1995,4977,6405,0.0,0.0,280,8.0,1,6,0,1288.0,0.40603527426719666,0.19457295536994934
8294975,6573957,6969358,13445,10015,2003,10925,2005,3430,2520,1.0,0.0,46,2.0,4,11,7,686.0,0.3773183822631836,0.18831989169120789
8296333,4893270,4266240,13445,5122,1990,1951,1981,8323,11494,1.0,0.0,76,12.0,12,2,7,2443.0,0.5795656442642212,0.19524255394935608
8293945,7754922,7635300,13445,12612,2010,12409,2009,833,1036,1.0,0.0,4,2.0,13,5,21,336.0,0.756604015827179,0.09812627732753754
8294994,6538799,4869686,13445,9945,2003,5017,1989,3500,8428,0.3333333333333333,0.0,24,13.0,22,1,147,1785.0,0.2334865927696228,0.38627123832702637
8294456,7051577,5913354,13445,11107,2006,8573,1999,2338,4872,1.0,0.0,6,8.0,15,16,1134,329.0,0.6912508010864258,0.04834689199924469
8292964,6117175,6218579,13445,9021,2000,9238,2001,4424,4207,1.0,0.0,20,4.0,14,5,35,658.0,0.5201159715652466,0.19413858652114868
8291983,6932160,4211997,13445,10827,2005,1650,1980,2618,11795,1.0,0.0,13,18.0,11,4,21,364.0,0.4675576686859131,0.2591778337955475
8296862,6336220,6853735,13452,9504,2002,10631,2005,3948,2821,0.0,0.0,16,4.0,15,2,35,567.0,0.6057106256484985,0.05731653422117233
8299947,7308032,6440395,13452,11667,2007,9735,2002,1785,3717,0.0,0.0,4,3.0,3,12,301,21.0,0.33033648133277893,0.1792292445898056
8299046,5426183,5613384,13452,7110,1995,7754,1997,6342,5698,1.0,0.0,33,16.0,7,8,42,77.0,0.2285986691713333,0.009123582392930984
8298625,7164236,4004161,13452,11338,2007,383,1977,2114,13069,0.6666666666666666,0.0,1,4.0,24,1,2114,10612.0,0.6343973278999329,0.24308782815933228
8298815,5322771,6805430,13452,6746,1994,10519,2004,6706,2933,0.5,0.0,19,6.0,10,5,56,714.0,0.33986568450927734,0.2883850932121277
8299695,4794383,4125563,13452,4744,1988,1048,1978,8708,12404,0.0,0.0,63,4.0,7,2,56,10304.0,0.21655505895614624,0.10077568888664246
8302012,5644334,4898703,13452,7852,1997,5150,1990,5600,8302,0.0,0.0,27,2.0,8,9,112,7532.0,0.3974742293357849,0.16606774926185608
8298575,4863017,4377095,13452,4996,1989,2637,1983,8456,10815,0.0,0.0,11,2.0,6,3,343,616.0,0.4519786834716797,0.08546680957078934
8298251,5002562,6777298,13452,5563,1991,10456,2004,7889,2996,0.5,0.0,144,2.0,18,7,7,2702.0,0.3752373456954956,0.1957675814628601
8298142,6517508,4404630,13452,9903,2003,2812,1983,3549,10640,1.0,0.0,23,5.0,21,12,35,3269.0,0.44079142808914185,0.19767418503761292
8302965,6217025,4115333,13459,9238,2001,992,1978,4221,12467,1.0,0.0,2,15.0,3,4,3640,1449.0,0.4575137197971344,0.14154373109340668
8303235,4674941,5312397,13459,4191,1987,6711,1994,9268,6748,1.0,0.0,44,10.0,9,5,21,42.0,0.6447679996490479,0.29185807704925537
8306619,6088618,4185973,13459,8958,2000,1489,1980,4501,11970,1.0,0.0,55,10.0,3,2,7,560.0,0.35624003410339355,0.08350040763616562
8306451,7386251,5239912,13459,11849,2008,6452,1993,1610,7007,1.0,0.0,12,2.0,44,6,21,6622.0,0.5701864361763,0.39543455839157104
8307212,4817140,4622082,13459,4835,1989,3967,1986,8624,9492,0.0,0.0,319,11.0,31,2,21,119.0,0.39148491621017456,0.020535213872790337
8304596,4808379,6107178,13459,4807,1989,9000,2000,8652,4459,0.25,0.0,23,3.0,12,4,546,3556.0,0.5194012522697449,0.28177914023399353
8306972,6701305,4169217,13459,10288,2004,1363,1979,3171,12096,1.0,0.0,69,11.0,31,1,21,3787.0,0.40769413113594055,0.05342661216855049
8306598,6366793,6392185,13459,9588,2002,9637,2002,3871,3822,0.5,0.0,60,2.0,5,8,21,1484.0,0.6265631318092346,0.3109331429004669
8304398,6369038,6831518,13459,9595,2002,10575,2004,3864,2884,0.0,0.0,25,3.0,5,4,28,441.0,0.22186177968978882,0.0795457512140274
8312209,6735650,4035134,13466,10358,2004,558,1977,3108,12908,1.0,0.0,24,8.0,5,1,154,2674.0,0.34384477138519287,0.10704555362462997
8308768,6066325,4944510,13466,8909,2000,5325,1990,4557,8141,1.0,0.0,146,3.0,48,5,7,434.0,0.3295395076274872,0.3049793839454651
8308639,7766824,4286288,13466,12633,2010,2063,1981,833,11403,1.0,0.0,14,4.0,62,4,35,3402.0,0.5323297381401062,0.22805558145046234
8308623,4862905,4318980,13466,4996,1989,2259,1982,8470,11207,0.0,0.0,35,25.0,27,2,7,98.0,0.7380172610282898,0.22689594328403473
8311602,6356774,5485294,13466,9567,2002,7320,1996,3899,6146,1.0,0.0,144,21.0,25,15,0,77.0,0.4606561064720154,0.25922051072120667
8312060,7093200,4933854,13466,11184,2006,5276,1990,2282,8190,1.0,0.0,62,8.0,4,10,49,6909.0,0.3481932580471039,0.24467502534389496
8312805,4834036,5491576,13473,4898,1989,7348,1996,8575,6125,0.0,0.0,29,17.0,2,2,105,322.0,0.3460289537906647,0.031934306025505066
8315358,6041098,7516144,13473,8846,2000,12150,2009,4627,1323,0.0,0.0,30,2.0,3,2,98,931.0,0.3432779014110565,0.14617973566055298
8313485,6080128,4864409,13473,8944,2000,4996,1989,4529,8477,1.0,0.0,9,19.0,53,2,28,574.0,0.540837824344635,0.2016439586877823
8315144,7018696,7740330,13473,11044,2006,12591,2010,2429,882,0.0,0.0,16,1.0,38,3,119,882.0,0.3649604320526123,0.18564656376838684
8315444,7043644,4066353,13473,11086,2006,733,1978,2387,12740,1.0,0.0,46,5.0,1,2,35,5117.0,0.06053449213504791,0.2456207573413849
8315867,6122665,6949699,13473,9028,2000,10862,2005,4445,2611,0.0,0.0,144,9.0,8,4,35,35.0,0.5943320989608765,0.10055911540985107
8316191,6856622,5876680,13473,10638,2005,8461,1999,2835,5012,0.0,0.0,31,5.0,7,7,70,1134.0,0.2715766131877899,0.06196242943406105
8321576,6285659,4534269,13480,9378,2001,3512,1985,4102,9968,0.5,0.0,26,11.0,11,7,182,1155.0,0.40988484025001526,0.2351202815771103
8319045,7098390,7000915,13480,11198,2006,11009,2006,2282,2471,1.0,0.0,2,2.0,10,17,630,791.0,0.673826277256012,-0.001457546022720635
8317761,5928195,4239113,13480,8608,1999,1811,1980,4872,11669,1.0,0.0,117,41.0,9,3,0,210.0,0.3220363259315491,0.3304731845855713
8317057,5829603,6738126,13480,8342,1998,10365,2004,5138,3115,0.0,0.0,7,3.0,5,11,763,1680.0,0.6624922752380371,0.16567400097846985
8318069,4643041,5087028,13480,4065,1987,5885,1992,9415,7595,0.0,0.0,8,6.0,1,2,728,777.0,0.4027308523654938,0.37593773007392883
8320015,5950036,6332441,13480,8650,1999,9490,2001,4830,3990,0.0,0.0,26,5.0,5,10,14,630.0,0.4574054181575775,0.17856919765472412
8321013,5447525,4180935,13480,7187,1995,1461,1980,6293,12019,1.0,0.0,25,2.0,12,1,14,6867.0,0.6481661796569824,0.1629042774438858
8321257,7167893,4910030,13480,11345,2007,5192,1990,2135,8288,1.0,0.0,6,10.0,35,4,91,854.0,0.337332159280777,0.04165364056825638
8317786,5626576,7379557,13480,7796,1997,11835,2008,5684,1645,1.0,0.0,114,2.0,5,1,35,189.0,0.6524124145507812,0.2647004723548889
8320043,6774984,4168698,13480,10449,2004,1363,1979,3031,12117,0.3333333333333333,0.0,9,16.0,4,1,42,4403.0,0.6708890795707703,0.1644599586725235
8320934,6128492,6093896,13480,9042,2000,8972,2000,4438,4508,1.0,0.0,9,1.0,4,1,238,4508.0,0.5341570973396301,0.1796763390302658
8318754,6099562,7998549,13480,8986,2000,13011,2011,4494,469,0.3333333333333333,0.0,420,1.0,43,2,7,469.0,0.18815340101718903,0.1732395887374878
8324589,5548123,4970141,13487,7537,1996,5430,1990,5950,8057,1.0,0.0,27,7.0,4,3,196,3500.0,0.4062804579734802,0.09765296429395676
8326667,7650293,4319712,13487,12437,2010,2266,1982,1050,11221,1.0,0.0,8,20.0,9,3,28,14.0,0.43812400102615356,0.08011903613805771
8325693,4468538,4685908,13487,3162,1984,4240,1987,10325,9247,1.0,0.0,10,9.0,3,1,49,119.0,0.569395124912262,0.1445998102426529
8323334,6210432,4021527,13487,9224,2001,488,1977,4263,12999,1.0,0.0,181,13.0,3,1,77,3388.0,0.4283585548400879,0.09534221887588501
8324817,5161879,4294811,13487,6158,1992,2112,1981,7329,11375,0.0,0.0,143,6.0,5,2,35,511.0,0.49605098366737366,0.04541924223303795
8324960,7592858,6064554,13487,12318,2009,8902,2000,1169,4585,1.0,0.0,2,16.0,5,1,308,259.0,0.7370143532752991,0.11690293997526169
8322206,6948508,4351743,13487,10862,2005,2462,1982,2625,11025,0.0,0.0,12,13.0,28,5,77,49.0,0.348519891500473,0.2699456512928009
8331834,6898406,4011377,13494,10736,2005,432,1977,2758,13062,1.0,0.0,16,4.0,19,2,49,8246.0,0.6106716990470886,0.17853176593780518
8328877,4762128,5587244,13494,4604,1988,7663,1996,8890,5831,1.0,0.0,414,7.0,6,13,0,364.0,0.5154275298118591,0.2827204763889313
8331984,5687331,5235086,13494,7985,1997,6431,1993,5509,7063,0.0,0.0,263,4.0,5,4,0,4907.0,0.35332247614860535,0.14029234647750854
8327861,6202658,4142191,13494,9210,2001,1153,1979,4284,12341,1.0,0.0,18,3.0,23,2,168,4774.0,0.3921375870704651,0.15540780127048492
8327592,6668508,4030302,13494,10225,2003,537,1977,3269,12957,0.5,0.0,12,5.0,31,1,63,1939.0,0.5295619368553162,0.20475950837135315
8331984,7224851,4651779,13494,11471,2007,4100,1987,2023,9394,0.5,0.0,68,8.0,9,2,0,273.0,0.3644508123397827,0.2397313117980957
8332698,7752513,4958578,13494,12605,2010,5381,1990,889,8113,1.0,0.0,2,35.0,7,9,679,1344.0,0.5223191976547241,0.0642758309841156
8327926,5588907,8087002,13494,7670,1996,13144,2011,5824,350,0.0,0.0,26,3.0,8,7,7,56.0,0.21367819607257843,0.06560178101062775
8328709,4421502,4507155,13494,2910,1983,3372,1985,10584,10122,1.0,0.0,13,16.0,2,3,1638,98.0,0.4507015645503998,0.2815777063369751
8332791,7171542,5642505,13494,11352,2007,7845,1997,2142,5649,1.0,1.0,13,3.0,34,5,441,182.0,0.505922257900238,0.18333415687084198
8333991,5558879,4434807,13501,7572,1996,2987,1984,5929,10514,1.0,1.0,32,5.0,8,1,56,1785.0,0.2689442038536072,-0.008885581977665424
8333765,6966907,4578304,13501,10918,2005,3736,1986,2583,9765,1.0,0.0,152,12.0,7,4,21,56.0,0.37846025824546814,0.3129311800003052
8333778,5685311,3979697,13501,7985,1997,250,1976,5516,13251,1.0,0.0,18,6.0,10,1,42,1421.0,0.5983700156211853,0.4625961184501648
8334637,4260928,5761851,13501,1923,1981,8195,1998,11578,5306,1.0,0.0,4,6.0,1,6,1057,217.0,0.5832769274711609,0.0055628325790166855
8334607,4414871,4802172,13501,2875,1983,4779,1989,10626,8722,0.0,0.0,13,5.0,1,4,168,812.0,0.47822028398513794,0.3500465452671051
8333820,5846645,4354088,13501,8377,1998,2476,1982,5124,11025,0.0,0.0,10,9.0,9,2,392,1771.0,0.41213470697402954,0.3818919360637665
8336522,4867261,5778162,13508,5010,1989,8223,1998,8498,5285,0.0,0.0,4,7.0,3,3,2681,1694.0,0.5773643255233765,0.3375908136367798
8337420,6849456,6346202,13508,10624,2005,9539,2002,2884,3969,0.0,0.0,40,23.0,7,58,0,658.0,0.43833494186401367,-0.0035455534234642982
8336220,6166811,4072934,13508,9126,2000,768,1978,4382,12740,0.0,0.0,37,36.0,14,4,14,252.0,0.36784815788269043,0.25333017110824585
8336827,7874523,4968443,13508,12808,2011,5423,1990,700,8085,1.0,0.0,2,9.0,4,3,308,147.0,0.5571166276931763,0.11310003697872162
8340266,5867494,8030089,13508,8433,1999,13060,2011,5075,448,1.0,0.0,392,1.0,10,3,14,448.0,0.5074015855789185,0.17375032603740692
8337168,6339410,5088329,13508,9511,2002,5892,1992,3997,7616,0.0,0.0,25,31.0,32,2,7,98.0,0.27681177854537964,0.20557130873203278
8337753,5748978,7307140,13508,8160,1998,11667,2007,5348,1841,0.0,0.0,48,2.0,15,18,28,973.0,0.3046368956565857,0.12268310785293579
8340789,5946673,7089505,13508,8643,1999,11177,2006,4865,2331,0.0,0.0,23,2.0,41,5,21,553.0,0.40742525458335876,0.3105647563934326
8342893,5226682,5425182,13515,6403,1993,7110,1995,7112,6405,0.0,0.0,61,8.0,3,1,14,196.0,0.30943843722343445,0.1990332156419754
8344707,4980898,5024288,13515,5472,1990,5647,1991,8043,7868,0.0,0.0,36,13.0,5,6,21,980.0,0.16101902723312378,0.1011539027094841
8344727,7061241,6749184,13515,11121,2006,10393,2004,2394,3122,1.0,0.0,3,3.0,4,13,203,1617.0,0.43630078434944153,0.16540728509426117
8347336,6115074,4633512,13515,9014,2000,4016,1986,4501,9499,0.5,0.5,37,3.0,6,1,35,1505.0,0.48444652557373047,0.2684697210788727
8346336,5284140,7554454,13515,6613,1994,12234,2009,6902,1281,1.0,0.0,116,2.0,4,12,0,476.0,0.40153032541275024,0.36646953225135803
8342796,5344239,4222047,13515,6823,1994,1713,1980,6692,11802,0.0,0.0,18,18.0,14,2,98,3640.0,0.43768975138664246,0.218096524477005
8352277,6246977,5360860,13522,9294,2001,6879,1994,4228,6643,0.0,0.0,65,9.0,9,4,7,1078.0,0.41555583477020264,0.16604265570640564
8351713,6856705,4452079,13522,10638,2005,3078,1984,2884,10444,1.0,0.0,8,12.0,5,3,42,91.0,0.5376109480857849,0.05350843071937561
8352081,5634590,4012307,13522,7824,1997,439,1977,5698,13083,0.5,0.0,13,16.0,16,1,0,784.0,0.40342840552330017,0.3401157259941101
8349559,7032902,5693731,13522,11072,2006,8006,1997,2450,5516,0.0,0.0,5,4.0,2,2,1225,1302.0,-0.05198308452963829,0.06487422436475754
8349872,5686473,6417475,13522,7985,1997,9686,2002,5537,3836,1.0,0.0,6,2.0,3,13,2527,882.0,0.5104616284370422,0.04319113865494728
8351372,5953325,4419033,13522,8657,1999,2896,1983,4865,10626,1.0,0.0,71,12.0,24,2,56,1610.0,0.4480394124984741,0.19704806804656982
8351321,7414961,7139425,13522,11919,2008,11282,2006,1603,2240,1.0,0.0,23,11.0,127,9,49,266.0,0.5890138745307922,0.2889345586299896
8352086,7554105,6262072,13522,12234,2009,9329,2001,1288,4193,0.0,0.0,1,2.0,12,5,1288,553.0,0.5006159543991089,-0.013796073384582996
8351350,5526871,5454975,13522,7474,1996,7215,1995,6048,6307,0.0,0.0,22,4.0,11,14,161,861.0,0.2536880075931549,0.04380599781870842
8348675,6088004,5344033,13522,8958,2000,6823,1994,4564,6699,1.0,0.0,5,8.0,4,3,2149,2163.0,0.3750016391277313,0.22880375385284424
8352287,6738784,5700213,13522,10365,2004,8027,1997,3157,5495,0.5,0.0,26,5.0,22,11,42,42.0,0.25609999895095825,0.1845414787530899
8348963,6494909,4381185,13522,9847,2002,2672,1983,3675,10850,1.0,0.0,146,17.0,11,6,7,385.0,0.562660813331604,0.12581050395965576
8348425,4704016,4794757,13522,4324,1987,4751,1989,9198,8771,0.0,0.0,116,5.0,4,5,7,798.0,0.4238584339618683,0.044515740126371384
8349287,6660432,4638607,13522,10204,2003,4044,1987,3318,9478,0.5,0.0,31,9.0,9,3,42,273.0,0.4642544984817505,0.1154453456401825
8351562,5319686,4635806,13522,6732,1994,4030,1987,6790,9492,1.0,0.0,17,4.0,8,2,357,847.0,0.5131180882453918,0.23974749445915222
8355907,8155965,4294144,13529,13249,2012,2112,1981,280,11417,1.0,0.0,2,5.0,46,2,35,2499.0,0.9148217439651489,0.2914746105670929
8353369,6276453,5331605,13529,9364,2001,6774,1994,4165,6755,1.0,0.0,6,2.0,13,2,336,700.0,0.42870470881462097,0.23526513576507568
8353436,5100042,4991860,13529,5934,1992,5521,1991,7595,8008,1.0,0.0,61,4.0,11,1,7,1512.0,0.6047596335411072,0.40861237049102783
8353812,6991618,4419675,13529,10988,2006,2896,1983,2541,10633,1.0,0.0,6,9.0,22,3,91,175.0,0.2641242742538452,0.369267076253891
8355545,6148094,5487762,13529,9084,2000,7334,1996,4445,6195,1.0,0.0,151,3.0,13,8,0,392.0,0.37332645058631897,0.1473301649093628
8355511,7433907,4583996,13529,11968,2008,3764,1986,1561,9765,0.0,0.0,12,43.0,5,5,14,560.0,0.26320451498031616,0.10581713169813156
8356080,6317594,5869315,13529,9448,2001,8440,1999,4081,5089,0.0,0.0,183,6.0,7,2,0,637.0,0.4822799861431122,0.0969211608171463
8358040,7025837,5960859,13536,11058,2006,8678,1999,2478,4858,0.0,0.0,1,7.0,13,18,2478,721.0,0.5816332697868347,0.26758381724357605
8357148,6879339,3987926,13536,10694,2005,299,1976,2842,13237,0.0,0.0,22,7.0,8,1,7,2604.0,0.3706057667732239,0.15621726214885712
8357085,5443484,4059822,13536,7173,1995,691,1977,6363,12845,1.0,0.0,49,23.0,15,1,7,1036.0,0.534098207950592,0.23828962445259094
8361438,7060250,4617119,13543,11121,2006,3939,1986,2422,9604,0.5,0.0,1,2.0,53,1,2422,3619.0,0.39260557293891907,0.30705487728118896
8360455,5342073,7968952,13543,6816,1994,12962,2011,6727,581,1.0,0.0,22,2.0,2,8,91,273.0,0.6622592806816101,0.2502557933330536
8361496,5985259,7312749,13543,8720,1999,11681,2007,4823,1862,1.0,0.0,11,1.0,8,3,763,1862.0,0.5351722836494446,0.16642265021800995
8361090,5439000,6604320,13543,7159,1995,10085,2003,6384,3458,1.0,0.0,232,7.0,49,5,14,140.0,0.4497433602809906,0.11352194845676422
8365067,6754677,5533282,13543,10400,2004,7495,1996,3143,6048,1.0,0.0,12,20.0,22,6,126,105.0,0.3268108069896698,0.1506710797548294
8360498,5224720,6985516,13543,6396,1993,10967,2006,7147,2576,0.5,0.0,27,17.0,6,16,518,14.0,0.4985758364200592,0.1079184040427208
8362460,5484664,4468023,13543,7320,1996,3162,1984,6223,10381,1.0,0.0,156,12.0,20,2,56,1680.0,0.41399458050727844,0.0754479169845581
8363232,5222205,4977822,13543,6382,1993,5465,1990,7161,8078,0.0,0.0,111,10.0,2,3,7,4361.0,0.23237231373786926,0.15119624137878418
8361144,6942694,6926647,13543,10848,2005,10813,2005,2695,2730,1.0,0.0,60,7.0,8,5,14,707.0,0.4262436628341675,0.13193540275096893
8365287,7523500,6515195,13543,12164,2009,9896,2003,1379,3647,0.5,0.0,2,6.0,3,10,917,602.0,0.4907313883304596,0.24326951801776886
8361068,6827725,7561523,13543,10568,2004,12248,2009,2975,1295,1.0,0.0,37,3.0,8,6,0,63.0,0.614938497543335,0.16528290510177612
8360296,5535935,5313125,13543,7502,1996,6711,1994,6041,6832,1.0,0.0,258,6.0,51,3,7,756.0,0.6370818018913269,0.2919459044933319
8363917,6421411,4389577,13543,9693,2002,2728,1983,3850,10815,0.3333333333333333,0.0,22,3.0,12,3,588,259.0,0.6289095282554626,0.2119142860174179
